order_id,date,time,order_type,branch_code,order_items,order_price,customer_lat,customer_lon,customerHasloyalty?,distance_to_customer_KM,delivery_fee
ORDB05028,2018-12-30,20:00:00,Dinner,TP,"[('Salmon', 8), ('Fish&Chips', 10)]",678.0,-37.8153997,144.9378383,0,10.394,15.3042342
ORDI10651,2018-10-24,17:48:10,Dinner,NS,"[('Fish&Chips', 6), ('Pasta', 3), ('Salmon', 10), ('Shrimp', 2)]",810.5,-37.8116263,145.0067582,0,10.093,16.3657476
ORDX06104,2018-09-12,16:27:02,Dinner,BK,"[('Fish&Chips', 4), ('Pasta', 4), ('Shrimp', 3)]",412.0,-37.8064,144.9414891,0,9.565,15.7333593
ORDY07303,2018-03-29,10:52:23,Breakfast,TP,"[('Pancake', 5), ('Cereal', 3)]",184.25,-37.8032738,144.9697029,0,10.087,12.7421109
ORDB06822,2018-07-10,14:15:12,Lunch,TP,"[('Fries', 2), ('Chicken', 7), ('Steak', 8), ('Burger', 3)]",701.0,-37.8246994,144.9848642,0,8.903,12.4224455
ORDB02110,2018-03-22,10:32:06,Breakfast,TP,"[('Pancake', 8), ('Eggs', 6), ('Cereal', 9), ('Coffee', 7)]",567.5,-37.8003489,144.9550214,0,9.828,12.2119735
ORDA06287,2018-11-11,18:18:35,Dinner,,"[('Pasta', 2), ('Salmon', 10)]",465.0,-37.8044544,144.9596573,0,,17.1889848
ORDK01159,2018-02-05,09:10:59,Breakfast,BK,"[('Cereal', 4), ('Pancake', 5), ('Eggs', 8)]",381.25,-37.821056,144.9550741,0,8.587,13.6917049
ORDI01257,2018-11-30,18:59:09,Dinner,NS,"[('Shrimp', 1), ('Fish&Chips', 9), ('Salmon', 7), ('Pasta', 7)]",848.5,-37.8028541,145.0036311,0,9.26,
ORDZ04225,2018-12-28,20:00:00,Dinner,NS,"[('Pasta', 1), ('Fish&Chips', 9), ('Salmon', 8)]",670.5,-37.8123153,144.9695355,0,7.487,13.6987869
ORDB04140,2018-04-23,11:43:05,Breakfast,TP,"[('Eggs', 2), ('Cereal', 5), ('Pancake', 3)]",221.75,-37.818891,144.9533698,0,8.507,10.4191617
ORDC11110,2018-10-30,17:58:18,Dinner,NS,"[('Pasta', 5), ('Salmon', 3), ('Shrimp', 1)]",314.5,-37.819788,144.9809864,0,8.823,15.0515868
ORDA01508,2018-05-06,12:03:22,Lunch,BK,"[('Salad', 9), ('Fries', 5)]",214.8,-37.8079541,144.9336726,0,10.18,18.7986611
ORDY00687,2018-02-09,09:10:59,Breakfast,TP,"[('Pancake', 3), ('Coffee', 9), ('Eggs', 5)]",250.25,-37.8127815,144.967927,0,8.425,10.8615979
ORDX06908,2018-01-29,08:50:42,Breakfast,BK,"[('Eggs', 9), ('Pancake', 9), ('Cereal', 4)]",500.25,-37.8063975,144.9497754,0,8.68,13.3038616
ORDX03146,2018-11-10,18:18:35,Dinner,BK,"[('Fish&Chips', 8), ('Pasta', 9), ('Salmon', 5), ('Shrimp', 4)]",948.5,-37.8163214,144.9668469,0,7.489,16.8117074
ORDX05383,2018-12-08,19:19:26,Dinner,,"[('Salmon', 9), ('Pasta', 8), ('Shrimp', 9)]",1075.0,-37.8208592,144.9481191,0,9.27,18.6054109
ORDC03189,2018-06-08,13:14:21,Lunch,NS,"[('Fries', 4), ('Salad', 1), ('Burger', 3), ('Steak', 3)]",293.2,-37.8037458,144.9517663,0,8.112,
ORDX02864,2018-06-09,13:14:21,Lunch,BK,"[('Salad', 7), ('Steak', 7), ('Fries', 4), ('Chicken', 1)]",515.4,-37.8032028,144.9738322,0,7.015,
ORDY07654,2018-02-13,09:21:07,Breakfast,TP,"[('Pancake', 5), ('Eggs', 5), ('Coffee', 9), ('Cereal', 6)]",424.75,-37.7992142,144.9876935,0,11.027,12.9549676
ORDK05216,2018-02-26,09:51:32,Breakfast,,"[('Coffee', 7), ('Cereal', 3), ('Pancake', 10), ('Eggs', 7)]",512.0,-37.8231165,144.9708702,0,,12.3868422
ORDA00759,2018-01-15,08:20:16,Breakfast,BK,"[('Eggs', 8), ('Pancake', 4)]",273.0,-37.8095167,144.99974,1,4.277,4.2691644
ORDK06607,2018-02-23,09:41:24,Breakfast,BK,"[('Coffee', 1), ('Cereal', 10)]",217.5,-37.8065586,144.932506,0,10.349,15.3175986
ORDZ04578,2018-09-03,16:06:45,Dinner,NS,"[('Shrimp', 10), ('Fish&Chips', 10), ('Pasta', 5), ('Salmon', 3)]",1150.5,-37.8132619,144.9385342,0,9.758,15.8455814
ORDZ00141,2018-11-16,18:38:52,Dinner,NS,"[('Pasta', 5), ('Shrimp', 5), ('Fish&Chips', 1), ('Salmon', 4)]",606.5,-37.8213996,144.9357672,0,10.348,16.075579
ORDI03089,2018-10-03,17:07:36,Dinner,,"[('Pasta', 3), ('Shrimp', 5), ('Salmon', 8)]",680.5,-37.8122134,144.9519126,0,,14.7841548
ORDZ07600,2018-08-31,15:56:37,Lunch,,"[('Fries', 1), ('Steak', 7), ('Burger', 4), ('Chicken', 8)]",707.0,-37.8047337,144.9618009,0,7.258,13.1262226
ORDC00382,2018-03-17,10:21:58,Breakfast,NS,"[('Cereal', 8), ('Eggs', 7), ('Pancake', 3), ('Coffee', 10)]",469.75,-37.82014,144.9824864,0,9.056,16.4004841
ORDJ00796,2018-04-26,11:43:05,Breakfast,,"[('Eggs', 9), ('Pancake', 3), ('Cereal', 6)]",396.75,-37.8186975,144.9657741,0,7.487,9.9659846
ORDY09101,2018-02-01,09:00:50,Breakfast,TP,"[('Pancake', 3), ('Cereal', 4), ('Eggs', 4)]",244.75,-37.8206179,144.9791298,0,8.803,11.2074879
ORDZ10566,2018-11-13,18:28:43,Dinner,NS,"[('Pasta', 2), ('Salmon', 2), ('Shrimp', 4), ('Fish&Chips', 8)]",633.0,-37.798621,144.9673687,0,6.538,12.3398478
ORDI11054,2018-12-20,19:39:43,Dinner,NS,"[('Pasta', 1), ('Shrimp', 10), ('Salmon', 7), ('Fish&Chips', 9)]",1169.5,-37.8172239,144.9340654,0,10.293,16.6516097
ORDY01306,2018-11-11,18:28:43,Dinner,,"[('Pasta', 3), ('Fish&Chips', 10)]",432.5,-37.815188,144.9450088,0,,15.0665113
ORDJ04536,2018-08-14,15:26:11,Lunch,TP,"[('Fries', 9), ('Burger', 1), ('Steak', 6)]",409.0,-37.8113788,145.0020583,0,11.153,14.3390464
ORDC07859,2018-03-19,10:32:06,Breakfast,,"[('Cereal', 10), ('Eggs', 8)]",386.0,-37.8073818,144.9728786,0,7.041,12.1787269
ORDB02433,2018-12-13,19:29:34,Dinner,,"[('Pasta', 3), ('Salmon', 2), ('Fish&Chips', 8)]",444.5,-37.8179731,144.9320529,0,,14.6975572
ORDK02336,2018-09-28,16:57:27,Dinner,BK,"[('Shrimp', 8), ('Fish&Chips', 5), ('Salmon', 1)]",648.0,-37.8015738,144.9483325,0,9.001,16.3099628
ORDK04137,2018-07-27,14:45:38,Lunch,BK,"[('Fries', 8), ('Burger', 2), ('Steak', 2)]",248.0,-37.8112693,144.9909981,0,5.037,10.0201326
ORDB06750,2018-05-27,12:43:56,Lunch,TP,"[('Burger', 2), ('Salad', 2)]",96.4,-37.8233376,144.9791279,0,8.352,13.3844083
ORDJ05670,2018-02-18,09:31:16,Breakfast,TP,"[('Coffee', 5), ('Eggs', 7), ('Cereal', 3), ('Pancake', 7)]",424.25,-37.8077348,144.9620648,0,8.879,12.2656007
ORDA00526,2018-07-13,14:25:21,Lunch,,"[('Steak', 5), ('Fries', 7), ('Chicken', 8)]",565.0,-37.816173,145.0074038,0,,9.7545456
ORDA06888,2018-05-13,12:23:39,Lunch,BK,"[('Chicken', 6), ('Fries', 5), ('Steak', 6), ('Salad', 7)]",642.4,-37.8005394,144.9346418,0,12.271,20.8196778
ORDY05702,2018-01-25,08:40:33,Breakfast,TP,"[('Coffee', 5), ('Pancake', 9), ('Cereal', 2)]",297.75,-37.8132588,144.9626345,0,8.139,11.1949389
ORDX04308,2018-06-07,13:14:21,Lunch,BK,"[('Salad', 5), ('Burger', 4), ('Fries', 5)]",270.0,-37.8263042,144.9517871,0,9.251,15.3891588
ORDJ04586,2018-10-16,17:27:53,Dinner,TP,"[('Salmon', 9), ('Fish&Chips', 7), ('Pasta', 9)]",861.5,-37.8217803,144.9906286,0,9.587,
ORDZ10336,2018-10-26,17:48:10,Dinner,NS,"[('Shrimp', 5), ('Salmon', 4), ('Pasta', 3), ('Fish&Chips', 10)]",866.5,-37.8060789,144.9974028,0,9.187,15.1524972
ORDY02839,2018-03-07,10:11:49,Breakfast,TP,"[('Pancake', 1), ('Cereal', 3), ('Coffee', 10)]",162.25,-37.8078707,144.9730414,0,9.25,12.1900986
ORDY03209,2018-07-13,14:25:21,Lunch,TP,"[('Chicken', 4), ('Fries', 2), ('Burger', 1), ('Steak', 9)]",588.0,-37.8162885,145.0031273,0,11.064,13.54524
ORDB10474,2018-07-12,14:15:12,Lunch,TP,"[('Steak', 6), ('Chicken', 1)]",302.0,-37.8167058,145.0073651,0,11.449,15.03645
ORDZ02047,2018-08-12,15:26:11,Lunch,NS,"[('Salad', 9), ('Steak', 9), ('Chicken', 6)]",751.8,-37.8163143,144.9893275,0,9.198,16.7515353
ORDC05882,2018-12-19,19:39:43,Dinner,,"[('Pasta', 7), ('Shrimp', 7)]",570.5,-37.8142938,144.9389889,0,,15.8537022
ORDB08368,2018-08-07,15:16:03,Lunch,TP,"[('Burger', 3), ('Salad', 9)]",247.8,-37.8108099,145.0140735,0,12.321,14.9747886
ORDJ03876,2018-09-10,16:16:54,Dinner,TP,"[('Shrimp', 9), ('Pasta', 4)]",596.0,-37.8104418,144.9614008,0,8.477,13.0763437
ORDC02321,2018-07-28,14:55:46,Lunch,NS,"[('Fries', 3), ('Salad', 2), ('Chicken', 8), ('Steak', 5)]",551.4,-37.7998792,144.9687102,0,6.363,13.882847
ORDA02437,2018-09-01,16:06:45,Dinner,BK,"[('Salmon', 8), ('Shrimp', 5)]",598.0,-37.8171928,144.9531503,0,8.689,17.935219
ORDZ02352,2018-12-10,19:19:26,Dinner,NS,"[('Pasta', 7), ('Salmon', 5)]",397.5,-37.823947,144.9543146,0,9.805,15.65934
ORDY10460,2018-08-01,14:55:46,Lunch,TP,"[('Fries', 7), ('Chicken', 2)]",148.0,-37.8187252,144.9166737,0,11.678,15.1668144
ORDZ03323,2018-04-12,11:22:49,Breakfast,,"[('Pancake', 10), ('Cereal', 7), ('Coffee', 2), ('Eggs', 10)]",624.5,-37.7998329,144.93173,0,,14.7759053
ORDK01605,2018-08-21,15:36:20,Lunch,BK,"[('Salad', 3), ('Steak', 8), ('Fries', 9)]",519.6,-37.8152643,144.9777675,0,6.433,12.4296499
ORDA01072,2018-03-27,10:42:15,Breakfast,BK,"[('Cereal', 3), ('Eggs', 10)]",283.0,-37.8124859,144.953851,0,8.326,12.9956999
ORDC09874,2018-05-28,12:54:05,Lunch,NS,"[('Steak', 2), ('Fries', 9)]",198.0,-37.8222191,144.9832175,0,9.132,15.2651468
ORDB11077,2018-09-08,16:16:54,Dinner,,"[('Pasta', 5), ('Salmon', 10)]",547.5,-37.8195707,144.9616523,0,7.936,13.5742968
ORDI03808,2018-10-13,17:27:53,Dinner,NS,"[('Pasta', 3), ('Salmon', 1), ('Shrimp', 8)]",555.5,-37.820832,144.9562063,0,9.333,
ORDB04785,2018-07-14,14:25:21,Lunch,TP,"[('Salad', 9), ('Chicken', 6), ('Fries', 10)]",466.8,-37.8192177,145.0056829,0,11.094,15.9231941
ORDB09799,2018-08-08,15:16:03,Lunch,TP,"[('Salad', 4), ('Burger', 2), ('Chicken', 6), ('Fries', 9), ('Steak', 1)]",475.8,-37.8063397,144.9412482,0,10.311,13.2072469
ORDB00593,2018-02-07,09:10:59,Breakfast,TP,"[('Eggs', 5), ('Coffee', 10), ('Pancake', 10)]",427.5,-37.8192749,144.9650298,0,7.383,10.1960916
ORDB05121,2018-02-22,09:41:24,Breakfast,TP,"[('Cereal', 10), ('Coffee', 9), ('Pancake', 2)]",326.0,-37.80826,144.9567332,0,9.104,11.6583652
ORDZ06055,2018-07-22,14:35:29,Lunch,NS,"[('Salad', 1), ('Steak', 7), ('Chicken', 7), ('Fries', 9)]",664.2,-37.808695,144.9480783,0,8.792,15.8300131
ORDI01518,2018-07-14,14:25:21,Lunch,NS,"[('Steak', 2), ('Burger', 2), ('Fries', 3), ('Chicken', 2), ('Salad', 4)]",320.8,-37.8174025,145.0044285,0,10.447,18.2346316
ORDJ06617,2018-10-03,17:07:36,Dinner,TP,"[('Shrimp', 4), ('Pasta', 6)]",381.0,-37.8121097,144.9518655,0,9.136,13.4945748
ORDB00393,2018-08-28,15:56:37,Lunch,TP,"[('Salad', 9), ('Fries', 9)]",262.8,-37.8103078,144.9613409,0,8.494,11.7136472
ORDK10323,2018-05-19,12:33:48,Lunch,BK,"[('Fries', 10), ('Burger', 8), ('Chicken', 2)]",432.0,-37.8029301,144.9581447,0,8.037,16.5516398
ORDJ09624,2018-02-15,09:31:16,Breakfast,,"[('Pancake', 2), ('Cereal', 5), ('Eggs', 4)]",241.5,-37.799918,144.9439373,0,,12.7623232
ORDC07844,2018-11-30,18:59:09,Dinner,,"[('Fish&Chips', 2), ('Pasta', 10), ('Salmon', 3), ('Shrimp', 8)]",900.0,-37.8012495,145.0040006,0,9.431,15.5862548
ORDB04320,2018-07-08,14:15:12,Lunch,TP,"[('Burger', 2), ('Salad', 10)]",234.0,-37.8211049,144.955026,0,8.185,12.7719972
ORDB06941,2018-10-06,17:07:36,Dinner,TP,"[('Shrimp', 4), ('Pasta', 5), ('Fish&Chips', 3)]",458.5,-37.8070082,144.9627311,0,8.967,14.4908434
ORDZ06099,2018-10-26,17:48:10,Dinner,,"[('Pasta', 6), ('Shrimp', 4)]",381.0,-37.8201306,144.9672495,0,,14.8045454
ORDC04852,2018-09-23,16:47:19,Dinner,NS,"[('Salmon', 10), ('Fish&Chips', 3), ('Pasta', 4)]",625.0,-37.8255176,144.9516079,0,10.158,18.4643314
ORDI10607,2018-02-15,09:21:07,Breakfast,NS,"[('Coffee', 3), ('Cereal', 3)]",85.5,-37.8109101,145.0041604,0,9.803,14.7810583
ORDI08018,2018-06-21,13:34:38,Lunch,NS,"[('Salad', 4), ('Fries', 3), ('Steak', 4), ('Chicken', 4)]",412.8,-37.8213537,144.9525075,0,9.572,14.7664689
ORDY00131,2018-03-14,10:21:58,Breakfast,,"[('Eggs', 8), ('Pancake', 10), ('Cereal', 4), ('Coffee', 8)]",562.5,-37.8067258,144.9689939,0,,12.3319514
ORDK07171,2018-10-19,17:38:01,Dinner,BK,"[('Fish&Chips', 3), ('Shrimp', 6)]",429.0,-37.8006565,145.0031593,0,4.983,11.4515716
ORDY05248,2018-09-08,16:16:54,Dinner,TP,"[('Shrimp', 2), ('Pasta', 7), ('Fish&Chips', 7), ('Salmon', 3)]",668.5,-37.8211636,144.9781181,0,8.694,14.3187552
ORDJ01146,2018-12-17,19:39:43,Dinner,,"[('Fish&Chips', 3), ('Shrimp', 10)]",645.0,-37.8052516,144.9498659,0,,13.8741155
ORDZ06523,2018-10-18,17:38:01,Dinner,,"[('Fish&Chips', 2), ('Shrimp', 2), ('Pasta', 7), ('Salmon', 8)]",698.5,-37.8015701,144.9518362,0,7.906,13.9658618
ORDC01719,2018-09-29,16:57:27,Dinner,,"[('Salmon', 3), ('Pasta', 7), ('Shrimp', 5)]",585.5,-37.8107157,144.9261449,0,10.344,18.004988
ORDX01807,2018-01-07,08:10:08,Breakfast,BK,"[('Coffee', 6), ('Eggs', 4)]",133.0,-37.8127528,144.9374607,1,10.203,8.1308399
ORDK00917,2018-01-20,08:30:25,Breakfast,,"[('Pancake', 10), ('Coffee', 8)]",302.5,-37.7986457,144.9333648,0,,18.0380376
ORDK11022,2018-01-30,08:50:42,Breakfast,BK,"[('Coffee', 1), ('Pancake', 5), ('Eggs', 10)]",348.75,-37.8095238,144.9904915,0,4.986,10.4199864
ORDB05674,2018-12-08,19:19:26,Dinner,TP,"[('Salmon', 8), ('Fish&Chips', 4), ('Shrimp', 2), ('Pasta', 6)]",741.0,-37.8128979,144.9474992,0,9.689,15.5616355
ORDX09164,2018-12-14,19:29:34,Dinner,BK,"[('Fish&Chips', 2), ('Shrimp', 1)]",124.0,-37.8234116,144.9768943,0,7.402,14.5663529
ORDY08262,2018-11-05,18:08:27,Dinner,,"[('Fish&Chips', 4), ('Shrimp', 5)]",410.0,-37.8194259,144.9819366,0,,13.3400961
ORDZ06228,2018-04-11,11:12:40,Breakfast,NS,"[('Cereal', 1), ('Eggs', 3), ('Coffee', 9)]",154.5,-37.8244828,144.95532,0,10.317,
ORDJ07568,2018-10-01,16:57:27,Dinner,TP,"[('Salmon', 6), ('Fish&Chips', 4), ('Shrimp', 2), ('Pasta', 3)]",576.5,-37.8009865,144.9879762,0,10.849,14.6072896
ORDX02997,2018-11-10,18:18:35,Dinner,BK,"[('Fish&Chips', 6), ('Pasta', 3)]",292.5,-37.8126541,144.964723,0,7.506,16.5589401
ORDY10288,2018-10-02,17:07:36,Dinner,,"[('Fish&Chips', 10), ('Shrimp', 1)]",404.0,-37.8133986,144.9841776,0,9.465,13.6977745
ORDC09388,2018-10-06,17:07:36,Dinner,NS,"[('Shrimp', 1), ('Fish&Chips', 2), ('Pasta', 9)]",371.5,-37.8070567,144.985559,0,7.918,15.8862252
ORDC04134,2018-01-10,08:10:08,Breakfast,NS,"[('Eggs', 3), ('Coffee', 3)]",88.5,-37.8029823,144.9292533,1,10.046,7.6625972
ORDX02012,2018-10-18,17:38:01,Dinner,BK,"[('Salmon', 3), ('Pasta', 6)]",288.0,-37.8011258,144.9514057,0,8.692,
ORDY07600,2018-12-14,19:29:34,Dinner,,"[('Fish&Chips', 10), ('Shrimp', 10)]",890.0,-37.8011384,144.9628742,0,,13.9936617
ORDI10849,2018-03-25,10:42:15,Breakfast,NS,"[('Cereal', 3), ('Pancake', 2)]",111.5,-37.8093847,144.9730268,0,7.26,
ORDJ00807,2018-08-17,15:36:20,Lunch,,"[('Chicken', 9), ('Fries', 7), ('Salad', 7), ('Burger', 9)]",771.4,-37.8055328,144.9988036,0,11.375,14.163892
ORDX05765,2018-02-23,09:41:24,Breakfast,BK,"[('Coffee', 7), ('Pancake', 8), ('Cereal', 7), ('Eggs', 5)]",503.5,-37.8237191,144.9673522,0,8.171,13.0289766
ORDJ01576,2018-12-30,20:00:00,Dinner,TP,"[('Fish&Chips', 6), ('Shrimp', 3)]",372.0,-37.8046136,144.9231272,0,11.771,17.2891051
ORDA07782,2018-12-02,19:09:17,Dinner,BK,"[('Fish&Chips', 1), ('Salmon', 3), ('Shrimp', 6)]",482.0,-37.8152787,144.9386788,0,9.885,18.9618782
ORDZ10932,2018-04-18,11:32:57,Breakfast,NS,"[('Cereal', 10), ('Pancake', 6), ('Eggs', 10), ('Coffee', 10)]",650.5,-37.815253,144.9748009,0,7.893,13.054441
ORDZ02931,2018-08-26,15:46:28,Lunch,NS,"[('Burger', 8), ('Fries', 7), ('Salad', 5), ('Chicken', 9), ('Steak', 3)]",841.0,-37.8049363,144.9757789,0,6.977,
ORDC07701,2018-12-23,19:49:51,Dinner,NS,"[('Fish&Chips', 4), ('Shrimp', 8)]",572.0,-37.8035324,144.9817888,0,7.399,15.3835501
ORDY05954,2018-05-05,12:03:22,Lunch,TP,"[('Fries', 5), ('Steak', 8), ('Burger', 3)]",513.0,-37.8124079,145.0096948,0,11.923,16.648978
ORDZ08711,2018-08-28,15:56:37,Lunch,NS,"[('Burger', 3), ('Steak', 5), ('Chicken', 2)]",382.0,-37.8140242,144.9855048,0,8.635,
ORDZ09964,2018-08-02,15:05:54,Lunch,NS,"[('Fries', 8), ('Steak', 2)]",186.0,-37.8010098,144.9724161,0,6.287,11.3813031
ORDX05806,2018-07-27,14:45:38,Lunch,BK,"[('Chicken', 5), ('Burger', 5)]",315.0,-37.7998144,144.9809354,0,6.76,
ORDK05932,2018-10-09,17:17:44,Dinner,,"[('Salmon', 10), ('Shrimp', 5)]",680.0,-37.8122432,144.9524053,0,,15.5381305
ORDX09275,2018-03-20,10:32:06,Breakfast,BK,"[('Coffee', 8), ('Pancake', 7), ('Cereal', 6)]",355.75,-37.8167945,145.0073797,0,4.006,8.7175563
ORDX04590,2018-01-28,08:50:42,Breakfast,BK,"[('Pancake', 10), ('Coffee', 10), ('Eggs', 5), ('Cereal', 10)]",637.5,-37.8045313,144.9350517,0,10.037,17.018381
ORDX10779,2018-07-17,14:25:21,Lunch,BK,"[('Salad', 10), ('Chicken', 2), ('Burger', 1)]",267.0,-37.8192943,144.9458405,0,9.469,15.4097747
ORDC04622,2018-05-07,12:03:22,Lunch,NS,"[('Salad', 6), ('Steak', 1), ('Fries', 2)]",172.2,-37.8217305,144.9367444,0,10.454,15.8839103
ORDX01368,2018-01-18,08:30:25,Breakfast,BK,"[('Cereal', 10), ('Pancake', 10), ('Coffee', 3), ('Eggs', 4)]",563.0,-37.8038545,144.966467,1,7.415,6.0365193
ORDY09606,2018-01-27,08:50:42,Breakfast,TP,"[('Coffee', 5), ('Eggs', 8)]",213.5,-37.8080621,144.9689673,0,9.479,13.4317129
ORDX01895,2018-12-17,19:39:43,Dinner,BK,"[('Fish&Chips', 6), ('Pasta', 2)]",265.0,-37.8067936,144.9534191,0,8.407,14.6850929
ORDK08844,2018-09-06,16:06:45,Dinner,BK,"[('Pasta', 5), ('Salmon', 2), ('Shrimp', 8), ('Fish&Chips', 2)]",721.5,-37.8006114,144.9499828,0,8.865,15.7037865
ORDC07416,2018-01-27,08:50:42,Breakfast,NS,"[('Coffee', 8), ('Cereal', 6), ('Pancake', 6), ('Eggs', 5)]",441.5,-37.8212672,144.9577558,0,9.293,17.0603749
ORDA05554,2018-01-25,08:40:33,Breakfast,BK,"[('Eggs', 1), ('Cereal', 7)]",169.0,-37.8081155,144.9602703,0,7.702,12.6415206
ORDZ00179,2018-03-11,10:11:49,Breakfast,NS,"[('Cereal', 1), ('Pancake', 7), ('Coffee', 8)]",250.75,-37.8046039,144.9631487,0,7.117,13.8065741
ORDB02271,2018-06-16,13:24:30,Lunch,TP,"[('Burger', 7), ('Salad', 4), ('Chicken', 3)]",381.8,-37.7983603,144.9443919,0,10.857,15.4539582
ORDI10808,2018-01-06,08:10:08,Breakfast,,"[('Pancake', 3), ('Coffee', 7)]",125.25,-37.8018067,144.9456149,1,,8.1498083
ORDB09589,2018-04-28,11:53:14,Breakfast,,"[('Coffee', 2), ('Eggs', 5), ('Cereal', 1)]",146.0,-37.8001034,144.9610721,0,9.696,13.9660684
ORDX09841,2018-11-10,18:18:35,Dinner,BK,"[('Salmon', 4), ('Shrimp', 10)]",704.0,-37.8131932,144.9364189,0,10.48,20.0026664
ORDX04643,2018-11-05,18:08:27,Dinner,BK,"[('Fish&Chips', 9), ('Pasta', 5), ('Salmon', 8)]",780.5,-37.8094773,144.9744296,0,6.517,13.3886085
ORDJ07356,2018-04-14,11:22:49,Breakfast,,"[('Coffee', 6), ('Eggs', 1), ('Cereal', 5)]",172.0,-37.8045173,144.9532949,0,,13.4482353
ORDX05897,2018-06-03,13:04:13,Lunch,BK,"[('Burger', 7), ('Steak', 10)]",667.0,-37.818112,144.9700093,0,7.372,15.3918068
ORDA01821,2018-03-04,10:01:41,Breakfast,BK,"[('Coffee', 3), ('Pancake', 6), ('Cereal', 4), ('Eggs', 6)]",384.0,-37.8240372,144.9354597,0,10.636,18.2896214
ORDB05403,2018-06-01,12:54:05,Lunch,TP,"[('Fries', 6), ('Steak', 3), ('Salad', 1), ('Chicken', 8)]",480.2,-37.8030593,144.9500877,0,9.981,13.3694997
ORDZ02456,2018-02-05,09:10:59,Breakfast,NS,"[('Coffee', 7), ('Cereal', 5), ('Pancake', 7), ('Eggs', 5)]",437.25,-37.8192236,144.9611303,0,8.861,13.924441
ORDA09971,2018-05-06,12:03:22,Lunch,BK,"[('Chicken', 4), ('Burger', 4), ('Fries', 7), ('Steak', 4), ('Salad', 2)]",550.4,-37.8081032,144.9477129,0,9.034,17.3100374
ORDA01363,2018-06-01,12:54:05,Lunch,,"[('Salad', 6), ('Chicken', 8), ('Steak', 1)]",404.2,-37.8213485,144.9537613,0,,14.408611
ORDC00139,2018-06-02,13:04:13,Lunch,NS,"[('Fries', 6), ('Chicken', 7)]",296.0,-37.8025533,144.9927413,0,8.223,15.5883406
ORDK00421,2018-07-03,14:05:04,Lunch,BK,"[('Burger', 10), ('Salad', 8), ('Steak', 8), ('Fries', 9), ('Chicken', 7)]",1139.6,-37.8096043,144.9636805,0,7.398,12.9902146
ORDZ01458,2018-03-23,10:32:06,Breakfast,,"[('Coffee', 4), ('Eggs', 7)]",184.0,-37.8238631,144.9816201,0,,14.1709229
ORDA09752,2018-05-29,12:54:05,Lunch,BK,"[('Chicken', 4), ('Fries', 1), ('Steak', 8), ('Salad', 10)]",672.0,-37.8167272,145.0089124,0,3.873,8.9101564
ORDC04526,2018-03-23,10:42:15,Breakfast,NS,"[('Cereal', 6), ('Eggs', 9), ('Coffee', 10), ('Pancake', 4)]",496.0,-37.8004816,144.95821,0,7.294,12.3836072
ORDX09038,2018-06-17,13:34:38,Lunch,,"[('Steak', 10), ('Burger', 7), ('Chicken', 1), ('Salad', 9)]",853.8,-37.8097306,144.9553906,0,8.219,16.1435959
ORDC09703,2018-09-22,16:47:19,Dinner,,"[('Pasta', 10), ('Salmon', 10), ('Shrimp', 4)]",901.0,-37.7994593,144.9486811,0,8.26,16.0811017
ORDY05318,2018-07-15,14:25:21,Lunch,TP,"[('Chicken', 4), ('Burger', 9), ('Fries', 7)]",491.0,-37.8174853,145.0044157,0,11.13,15.5419527
ORDY10129,2018-04-23,11:43:05,Breakfast,TP,"[('Pancake', 1), ('Eggs', 7), ('Cereal', 9), ('Coffee', 3)]",389.75,-37.818891,144.9533698,0,8.507,11.2266047
ORDJ02847,2018-01-15,08:20:16,Breakfast,TP,"[('Pancake', 7), ('Coffee', 5), ('Cereal', 4)]",291.25,-37.8180705,144.94879,1,9.051,6.3625839
ORDC06337,2018-07-06,14:05:04,Lunch,,"[('Chicken', 7), ('Burger', 6), ('Fries', 10), ('Steak', 7)]",845.0,-37.8108905,144.9886992,0,8.577,13.8860979
ORDB00059,2018-03-11,10:11:49,Breakfast,,"[('Eggs', 10), ('Cereal', 3), ('Pancake', 2), ('Coffee', 3)]",354.0,-37.8038301,144.9633966,0,9.319,13.5624428
ORDY03048,2018-07-20,14:35:29,Lunch,TP,"[('Chicken', 5), ('Salad', 4), ('Fries', 3), ('Burger', 4), ('Steak', 9)]",793.8,-37.8233122,145.011886,0,11.703,14.4231793
ORDX00141,2018-04-21,11:32:57,Breakfast,BK,"[('Pancake', 4), ('Cereal', 1), ('Eggs', 10)]",338.0,-37.8188198,144.9533123,0,8.8,16.1896229
ORDI11025,2018-06-10,13:14:21,Lunch,NS,"[('Chicken', 8), ('Fries', 2), ('Burger', 1)]",311.0,-37.813544,144.9540079,0,8.475,
ORDX03677,2018-08-13,15:26:11,Lunch,BK,"[('Steak', 3), ('Burger', 6), ('Salad', 1), ('Fries', 2)]",362.2,-37.8000915,144.9419838,0,9.539,15.212557
ORDB05280,2018-03-25,10:42:15,Breakfast,TP,"[('Eggs', 9), ('Coffee', 8), ('Pancake', 2), ('Cereal', 5)]",411.5,-37.8065629,144.9713323,0,9.424,13.7864688
ORDB09163,2018-05-02,11:53:14,Breakfast,,"[('Pancake', 3), ('Coffee', 3), ('Cereal', 8), ('Eggs', 6)]",395.25,-37.8077991,144.9540209,0,9.191,12.1436129
