order_id,date,time,order_type,branch_code,order_items,order_price,customer_lat,customer_lon,customerHasloyalty?,distance_to_customer_KM,delivery_fee
ORDA08783,2018-03-10,10:11:49,Breakfast,BK,"[('Coffee', 7), ('Pancake', 7)]",222.25,-37.8197324,144.9453164,1,9.556,17.2956395
ORDZ04973,2018-06-17,13:34:38,Lunch,NS,"[('Burger', 1), ('Chicken', 2), ('Fries', 2), ('Salad', 10), ('Steak', 9)]",696.0,-37.808531,144.9547279,0,8.176,15.451641
ORDJ00489,2018-04-25,11:43:05,Dinner,TP,"[('Eggs', 6), ('Pancake', 3), ('Coffee', 4), ('Cereal', 6)]",360.75,-37.8188887,144.9531262,0,8.529,11.1829541
ORDB01721,2018-11-12,18:28:43,Dinner,TP,"[('Salmon', 7), ('Shrimp', 1), ('Pasta', 6)]",506.0,-37.8049738,144.9793394,0,10.481,14.6142141
ORDK01330,2018-09-20,16:37:10,Dinner,BK,"[('Pasta', 1), ('Salmon', 5)]",232.5,37.8246543,145.013618,0,4.937,12.0601666
ORDB02083,2018-07-27,14:45:38,Lunch,ns,"[('Steak', 10), ('Chicken', 2), ('Fries', 5), ('Burger', 8), ('Salad', 6)]",925.2,-37.8015996,144.9843406,0,10.737,14.2133226
ORDX06240,01-03-2018,09:51:32,Breakfast,BK,"[('Pancake', 8), ('Coffee', 2), ('Cereal', 3), ('Eggs', 8)]",448.0,-37.815194,144.9750308,0,6.687,11.172806
ORDI04709,2018-11-29,18:59:09,Dinner,NS,"[('Salmon', 3), ('Pasta', 4), ('Fish&Chips', 6)]",443.0,-37.8143675,144.9999414,0,9.875,15.4813835
ORDZ06707,2018-09-19,16:37:10,Dinner,NS,"[('Salmon', 7), ('Coffee', 8), ('Pasta', 2), ('Shrimp', 9)]",1108.0,-37.802329,144.9427414,0,8.855,15.0866224
ORDJ01202,2018-10-15,17:27:53,Dinner,TP,"[('Salmon', 3), ('Fish&Chips', 8), ('Shrimp', 5)]",673.0,-37.8130824,144.9927179,0,10.241,14.2852548
ORDC09967,2018-03-13,10:21:58,Breakfast,NS,"[('Eggs', 1), ('Pancake', 6), ('Cereal', 10), ('Coffee', 1)]",385.0,37.821922,144.9737985,0,9.138,14.0755401
ORDJ04015,2018-08-23,15:46:28,Lunch,TP,"[('Fries', 10), ('Salad', 6), ('Chicken', 9), ('Burger', 5), ('Steak', 1)]",534.0,-37.8115889,144.9485114,0,9.442,12.7068198
ORDB00054,2018-08-11,15:16:03,Lunch,TP,"[('Chicken', 6), ('Burger', 6), ('Steak', 5)]",603.0,-37.8185962,144.9533639,0,8.55,13.3256975
ORDJ07066,2018-17-01,08:30:25,Breakfast,TP,"[('Coffee', 7), ('Pancake', 4)]",149.5,-37.8062959,144.9282542,1,11.275,6.6990416
ORDZ07516,2018-05-22,12:33:48,Lunch,NS,"[('Fries', 3), ('Steak', 7), ('Salad', 10), ('Burger', 6)]",842.0,-37.8072074,144.9889321,0,8.212,13.6757919
ORDJ03714,2018-03-03,10:01:41,Dinner,TP,"[('Pancake', 10), ('Cereal', 7), ('Eggs', 9)]",587.5,-37.8074473,144.9781934,0,9.5,13.0797854
ORDI05711,2018-04-07,11:12:40,Breakfast,NS,"[('Coffee', 10), ('Eggs', 10), ('Pancake', 8), ('Cereal', 6)]",615.0,37.8160237,145.0089436,0,10.772,17.6843265
ORDK02509,2018-11-06,18:08:27,Dinner,BK,"[('Shrimp', 7), ('Salmon', 1), ('Fish&Chips', 9), ('Pasta', 10)]",1009.0,-37.815294,144.963572,0,7.771,14.5907825
ORDY03274,2018-07-02,13:54:55,Lunch,TP,"[('Steak', 9), ('Burger', 1), ('Salad', 2), ('Chicken', 4), ('Fries', 5)]",658.4,-37.8085051,144.9548196,0,7.622,12.2422728
ORDZ04443,2018-03-09,10:11:49,Breakfast,NS,"[('Cereal', 10), ('Coffee', 1), ('Pancake', 9)]",435.75,37.8157963,144.9664983,0,8.14,13.1546143
ORDK06904,2018-05-15,12:23:39,Lunch,BK,"[('Burger', 9), ('Steak', 2)]",369.0,37.8241184,144.9534812,0,9.009,14.7753607
ORDI03389,2018-01-18,08:30:25,Breakfast,NS,"[('Eggs', 1), ('Cereal', 5), ('Coffee', 10)]",202.0,-37.8038545,144.966467,1,6.744,6.152748
ORDY07355,2018-04-28,11:53:14,Breakfast,ns,"[('Coffee', 2), ('Pancake', 6)]",160.5,-37.8230646,144.968504,0,7.963,12.6615581
ORDK00617,2018-05-31,12:54:05,Dinner,BK,"[('Fries', 9), ('Chicken', 1), ('Salad', 10), ('Steak', 3)]",447.0,-37.8202972,144.9577737,0,8.336,14.641555
ORDI02788,2018-10-05,17:07:36,Dinner,NS,"[('Salad', 4), ('Shrimp', 9)]",596.0,-37.8123367,144.9545306,0,8.29,14.2305248
ORDY10311,2018-04-12,11:12:40,Breakfast,TP,"[('Coffee', 7), ('Eggs', 9), ('Cereal', 10)]",460.5,-37.813903,144.9617308,0,8.279,11.3848452
ORDB01680,2018-11-11,18:18:35,Dinner,TP,"[('Pasta', 9), ('Salmon', 4), ('Fish&Chips', 7), ('Shrimp', 10)]",1196.5,-37.8202067,144.9843828,0,9.327,15.2340028
ORDJ01551,04-09-2018,16:06:45,Dinner,TP,"[('Fish&Chips', 2), ('Salmon', 4)]",234.0,-37.8096361,144.9403393,0,10.814,14.7196523
ORDZ05793,2018-10-22,17:48:10,Dinner,ns,"[('Shrimp', 4), ('Fish&Chips', 1), ('Pasta', 2), ('Salmon', 3)]",429.0,-37.8200096,144.9614025,0,8.92,15.3457143
ORDB05131,2018-03-22,10:32:06,Breakfast,TP,"[('Eggs', 7), ('Coffee', 4)]",184.0,37.8069927,144.9729476,0,9.357,11.8886787
ORDK06915,2018-08-12,15:26:11,Lunch,tp,"[('Steak', 8), ('Burger', 5), ('Fries', 4), ('Chicken', 7), ('Salad', 6)]",890.2,-37.8142217,144.9370471,0,10.352,18.8932502
ORDI01734,2018-12-27,20:00:00,Dinner,NS,"[('Salmon', 5), ('Pasta', 4), ('Shrimp', 2), ('Fish&Chips', 5)]",598.0,-37.8118059,144.9712932,0,7.469,13.6396281
ORDZ02738,2018-10-22,17:48:10,Dinner,NS,"[('Shrimp', 7), ('Salmon', 8), ('Fish&Chips', 5), ('Pasta', 5)]",1018.5,-37.8209335,144.9614206,0,9.023,14.9815156
ORDX04290,2018-08-09,15:16:03,Lunch,BK,"[('Salad', 2), ('Fries', 1)]",46.4,-37.7991533,144.9626842,0,8.211,14.3069329
ORDB06167,2018-11-08,18:18:35,Dinner,TP,"[('Shrimp', 7), ('Pasta', 10), ('Salmon', 6), ('Fish&Chips', 3)]",1004.0,-37.8137749,144.9829354,0,8.814,12.851759
ORDK03458,2018-10-24,17:48:10,Dinner,BK,"[('Shrimp', 6), ('Fish&Chips', 4)]",464.0,37.8175006,145.0040993,0,4.371,11.1732136
ORDX04103,2018-12-20,19:39:43,Dinner,BK,"[('Shrimp', 7), ('Salmon', 7), ('Fish&Chips', 7)]",910.0,-37.8093376,144.9491223,0,8.851,16.1719021
ORDC04088,2018-10-24,17:48:10,Dinner,NS,"[('Shrimp', 1), ('Eggs', 5)]",191.5,-37.8204595,144.9663365,0,8.868,15.7895471
ORDK03699,2018-11-17,18:38:52,Dinner,BK,"[('Fish&Chips', 2), ('Salmon', 7)]",357.0,-37.7989278,144.9692712,0,7.753,17.6856062
ORDC01398,2018-05-29,12:54:05,Lunch,NS,"[('Burger', 8), ('Steak', 6), ('Chicken', 5), ('Fries', 5), ('Salad', 9)]",892.8,-37.8179635,144.9508132,0,9.221,14.5288792
ORDC07751,2018-05-21,12:33:48,Lunch,NS,"[('Fries', 8), ('Chicken', 8), ('Steak', 10), ('Burger', 4)]",926.0,-37.8070287,144.9453277,0,8.37,15.037344
ORDJ07146,2018-04-16,11:22:49,Breakfast,TP,"[('Eggs', 8), ('Pancake', 1), ('Cereal', 5)]",305.25,-37.8045489,144.9432618,0,10.195,12.6939971
ORDA04713,2018-01-25,08:40:33,Breakfast,BK,"[('Coffee', 8), ('Eggs', 2), ('Pancake', 5), ('Cereal', 6)]",351.25,37.8236006,144.9561396,0,8.76,13.4481495
ORDZ10116,2018-05-14,12:23:39,Lunch,NS,"[('Chicken', 4), ('Burger', 4)]",252.0,-37.8194492,144.9600655,0,8.936,14.5865789
ORDX07058,2018-15-09,16:27:02,Dinner,BK,"[('Shrimp', 1), ('Salmon', 10)]",464.0,-37.8180206,144.9648853,0,7.667,16.7791468
ORDC07621,2018-10-05,17:07:36,Dinner,NS,"[('Shrimp', 8), ('Pasta', 9), ('Salmon', 4), ('Fish&Chips', 2)]",189.0,-37.808256,144.9566889,0,7.993,14.0369652
ORDX00440,2018-09-09,16:16:54,Dinner,BK,"[('Shrimp', 6), ('Fish&Chips', 2)]",394.0,-37.8187082,145.0053079,0,4.386,13.9140201
ORDC10935,2018-07-09,14:15:12,Lunch,NS,"[('Burger', 5), ('Chicken', 5), ('Steak', 3), ('Fries', 1), ('Salad', 10)]",634.0,37.8245184,144.9829277,0,9.393,15.5035543
ORDX08041,2018-10-31,17:58:18,Dinner,BK,"[('Fish&Chips', 8), ('Shrimp', 7), ('Pasta', 2)]",713.0,-37.820854,144.9623784,0,8.111,15.042309
ORDK05975,2018-01-04,08:00:00,Breakfast,BK,"[('Pancake', 9), ('Eggs', 8), ('Cereal', 2)]",436.25,-37.8185848,145.0053358,1,4.369,4.2074907
ORDJ01219,06-05-2018,12:03:22,Lunch,TP,"[('Burger', 1), ('Steak', 1)]",76.0,-37.8221078,144.932693,0,10.212,15.0667843
ORDA04049,2018-04-13,11:22:49,Breakfast,BK,"[('Coffee', 4), ('Eggs', 7), ('Pancake', 6), ('Cereal', 8)]",497.5,-37.8192184,144.9651152,0,7.781,12.9016889
ORDJ03575,2018-01-21,08:40:33,Breakfast,TP,"[('Pancake', 5), ('Cereal', 9), ('Coffee', 5), ('Eggs', 6)]",479.75,-37.8149879,144.9642846,0,7.94,11.8705202
ORDK09014,2018-02-26,09:51:32,Breakfast,BK,"[('Eggs', 6), ('Coffee', 2), ('Cereal', 6)]",273.0,-37.8094971,144.9722022,1,6.728,11.5098386
ORDY05159,2018-12-27,20:00:00,Dinner,TP,"[('Pasta', 7), ('Fish&Chips', 1), ('Salmon', 4)]",391.5,-37.8196908,144.9520403,0,8.603,13.694454
ORDA08619,2018-08-18,15:36:20,Lunch,BK,"[('Salad', 5), ('Chicken', 8)]",342.0,-37.8121281,144.9707476,0,7.026,15.6629665
ORDI01509,2018-12-14,19:29:34,Dinner,NS,"[('Pasta', 8), ('Fish&Chips', 1), ('Salmon', 8), ('Shrimp', 4)]",799.0,-37.8108425,144.9388903,0,9.738,15.6781613
ORDA03995,2018-06-28,13:54:55,Dinner,BK,"[('Chicken', 7), ('Salad', 2), ('Burger', 9), ('Steak', 8)]",897.4,-37.8236457,144.9750312,0,7.622,13.90947
ORDJ03938,2018-07-25,14:45:38,Lunch,TP,"[('Steak', 2), ('Burger', 3), ('Fries', 3), ('Salad', 3), ('Chicken', 10)]",590.6,-37.8113893,144.9442361,0,10.04,13.0051742
ORDA04512,2018-24-12,19:49:51,Dinner,BK,"[('Shrimp', 2), ('Salmon', 3), ('Pasta', 6), ('Fish&Chips', 3)]",501.0,-37.822358,144.982749,0,6.657,12.8111249
ORDJ09608,2018-12-24,19:49:51,Dinner,TP,"[('Pasta', 5), ('Salmon', 10), ('Fish&Chips', 6)]",757.5,-37.8191051,145.0037948,0,10.929,14.567939
ORDB05338,2018-02-19,09:31:16,Breakfast,TP,"[('Eggs', 8), ('Coffee', 5), ('Pancake', 10), ('Cereal', 8)]",624.0,-37.8050314,144.9279056,0,11.381,13.3799262
ORDI04730,2018-06-10,13:14:21,Lunch,NS,"[('Burger', 10), ('Steak', 9), ('Fries', 1)]",727.0,-37.8045637,144.9938213,0,8.636,16.5014108
ORDB09746,2018-03-24,10:42:15,Breakfast,TP,"[('Pancake', 8), ('Coffee', 9), ('Eggs', 9), ('Cereal', 10)]",669.5,-37.8200337,145.0158648,0,12.011,15.5568675
ORDX03354,2018-06-29,13:54:55,Lunch,BK,"[('Salad', 2), ('Chicken', 1)]",66.4,37.8253236,145.0124101,0,5.082,10.6088939
ORDI01160,2018-11-18,18:38:52,Dinner,NS,"[('Shrimp', 4), ('Salmon', 8), ('Eggs', 5), ('Pasta', 1)]",746.5,-37.8107177,145.0023388,0,9.639,17.3226429
ORDI06296,2018-06-08,13:14:21,Lunch,NS,"[('Burger', 5), ('Chicken', 8)]",411.0,-37.8040466,144.9489811,0,8.447,13.8062973
ORDB08622,2018-08-08,15:16:03,Lunch,TP,"[('Fries', 8), ('Burger', 3)]",189.0,-37.8011862,144.9631305,1,9.697,13.4481574
ORDB07129,2018-11-20,18:38:52,Dinner,TP,"[('Salmon', 5), ('Shrimp', 5), ('Fish&Chips', 2)]",545.0,-37.8193803,144.9527942,0,8.816,12.5730228
ORDJ01236,2018-05-06,12:03:22,Lunch,TP,"[('Fries', 9), ('Chicken', 9), ('Salad', 8), ('Burger', 4)]",657.6,-37.802009,144.98377,0,8.067,14.9642656
ORDY08021,2018-03-01,09:51:32,Breakfast,TP,"[('Eggs', 10), ('Cereal', 8), ('Pancake', 1)]",412.25,-37.8236763,144.9377404,1,9.77,12.3497743
ORDK01476,2018-04-05,11:02:32,Lunch,BK,"[('Eggs', 3), ('Pancake', 1)]",90.25,-37.8019718,144.9939704,0,5.509,10.0748652
ORDX06434,2018-03-18,10:32:06,Breakfast,BK,"[('Coffee', 3), ('Eggs', 7)]",176.5,-37.8232251,144.9862043,0,9.065,13.7254449
ORDK06424,2018-12-14,19:29:34,Dinner,BK,"[('Fish&Chips', 5), ('Salmon', 1), ('Pasta', 1)]",243.5,-37.8095139,144.9577448,0,8.024,15.1800396
ORDI02460,2018-03-31,10:52:23,Breakfast,NS,"[('Pancake', 4), ('Coffee', 6), ('Cereal', 4), ('Eggs', 2)]",270.0,-37.8214735,144.9627589,0,9.084,16.0373434
ORDX05142,2018-02-24,09:41:24,Breakfast,BK,"[('Cereal', 3), ('Pancake', 5), ('Eggs', 10)]",828.0,-37.8110304,144.9636572,0,7.532,14.9394876
ORDJ09572,2018-06-14,13:24:30,Lunch,TP,"[('Salad', 2), ('Chicken', 9)]",322.4,-37.8049984,144.9528734,0,9.621,12.8150559
ORDI05389,2018-10-08,17:17:44,Dinner,NS,"[('Shrimp', 10), ('Fish&Chips', 10), ('Pasta', 9), ('Salmon', 8)]",1465.5,-37.8027089,144.9656009,0,6.737,12.5330998
ORDC03895,2018-04-24,11:43:05,Breakfast,NS,"[('Eggs', 9), ('Cereal', 6)]",324.0,37.8188617,144.9685261,0,8.516,13.8597496
ORDX09979,2018-02-06,09:10:59,Breakfast,BK,"[('Cereal', 6), ('Coffee', 5), ('Eggs', 6), ('Pancake', 6)]",441.0,-37.8227174,144.9387394,0,10.33,15.4168926
ORDK02267,2018-05-09,12:13:31,Lunch,BK,"[('Burger', 9), ('Salad', 1), ('Steak', 10), ('Fries', 9), ('Chicken', 5)]",1014.2,-37.8003886,144.9640579,0,8.237,13.4961548
ORDC01408,2018-01-23,08:40:33,Breakfast,NS,"[('Coffee', 4), ('Pancake', 7)]",269.0,-37.8075805,144.9324425,0,10.411,15.5547587
ORDX06990,2018-12-22,19:49:51,Dinner,BK,"[('Shrimp', 5), ('Fish&Chips', 9), ('Salmon', 7), ('Pasta', 9)]",351.25,-37.8119336,144.9672113,0,7.263,16.9548611
ORDI07712,2018-01-05,08:00:00,Dinner,NS,"[('Cereal', 6), ('Coffee', 5), ('Pancake', 1)]",187.75,-37.8029669,144.9831884,1,7.358,6.1866232
ORDB07318,2018-07-14,14:25:21,Lunch,TP,"[('Steak', 3), ('Fish&Chips', 10), ('Burger', 10), ('Chicken', 7), ('Salad', 8)]",926.6,-37.8186836,144.9996685,0,10.561,14.9313818
ORDI10488,2018-10-25,17:48:10,Dinner,NS,"[('Pasta', 10), ('Fish&Chips', 2)]",345.0,-37.8065465,144.9595075,0,7.663,13.4098256
ORDA10327,2018-08-16,15:26:11,Lunch,BK,"[('Fries', 3), ('Burger', 4), ('Salad', 6), ('Chicken', 4)]",391.2,37.8105864,145.0006647,0,4.077,10.4361638
ORDC10665,2018-04-09,11:12:40,Breakfast,NS,"[('Eggs', 2), ('Cereal', 2)]",86.0,-37.8024309,144.9436393,0,9.453,14.1346802
ORDJ10488,2018-03-29,10:52:23,Breakfast,TP,"[('Coffee', 9), ('Eggs', 9), ('Cereal', 10), ('Pancake', 3)]",548.25,-37.8070489,144.9583057,0,9.06,11.6826994
ORDZ09109,2018-11-10,18:18:35,Dinner,NS,"[('Fish&Chips', 1), ('Shrimp', 8)]",467.0,-37.8195812,145.0083212,0,10.872,18.7665537
ORDA09040,2018-09-29,16:57:27,Dinner,BK,"[('Salmon', 3), ('Shrimp', 4), ('Fish&Chips', 6)]",549.0,-37.8019774,144.9527304,1,8.625,18.1553537
ORDB02688,2018-10-05,17:07:36,Lunch,TP,"[('Salmon', 4), ('Shrimp', 4), ('Pasta', 1)]",407.5,-37.8150464,144.9718458,0,8.311,12.4592441
ORDI07308,2018-07-04,14:05:04,Lunch,NS,"[('Steak', 8), ('Chicken', 8), ('Burger', 8), ('Fries', 1), ('Salad', 1)]",893.2,144.9500525,-37.8221449,0,9.785,15.2589272
ORDB01286,2018-23-09,16:47:19,Dinner,TP,"[('Shrimp', 1), ('Pasta', 3), ('Fish&Chips', 8), ('Salmon', 5)]",621.5,-37.8041864,144.9965002,0,11.261,16.5116614
ORDC10546,03-08-2018,15:05:54,Lunch,NS,"[('Steak', 6), ('Fries', 5), ('Chicken', 6), ('Salad', 2)]",556.4,-37.8145097,144.9882537,0,8.894,13.9259844
ORDJ08758,2018-26-10,17:48:10,Dinner,TP,"[('Shrimp', 4), ('Salmon', 2)]",298.0,-37.818551,144.9991923,0,10.516,14.2127453
ORDJ01873,2018-09-12,16:27:02,Dinner,TP,"[('Pasta', 9), ('Shrimp', 3), ('Fish&Chips', 10)]",759.5,-37.798483,144.9979935,0,11.951,15.746216
ORDJ06380,10-11-2018,18:18:35,Dinner,TP,"[('Salmon', 7), ('Fish&Chips', 5)]",462.0,-37.8206125,144.9831355,0,9.192,14.3976606
ORDX00873,01-10-2018,17:07:36,Dinner,BK,"[('Fish&Chips', 9), ('Salmon', 2), ('Shrimp', 1)]",451.0,-37.826362,144.9855522,0,6.768,14.2725907
ORDC09301,2018-12-29,20:00:00,Dinner,NS,"[('Fish&Chips', 5), ('Salad', 10)]",450.0,-37.8159589,144.9380844,0,9.935,17.8707736
ORDB10435,2018-10-02,17:07:36,Dinner,TP,"[('Fish&Chips', 5), ('Shrimp', 10)]",387.0,-37.8206269,144.9668783,0,7.537,11.2715913
ORDI09427,2018-02-24,09:41:24,Breakfast,NS,"[('Eggs', 3), ('Cereal', 4), ('Coffee', 8), ('Pancake', 4)]",307.0,37.8164322,144.9601192,0,8.519,15.7311004
ORDC05512,2018-06-25,13:44:47,Lunch,NS,"[('Fries', 4), ('Steak', 8), ('Chicken', 6), ('Salad', 2)]",634.4,-37.8244595,144.9829978,0,9.397,14.6731079
ORDI07882,2018-26-04,11:43:05,Breakfast,NS,"[('Cereal', 7), ('Pancake', 1), ('Eggs', 4)]",259.25,-37.8175952,144.9667285,0,8.37,13.5110948
ORDA05762,2018-03-31,10:52:23,Breakfast,BK,"[('Eggs', 3), ('Cereal', 5), ('Coffee', 9)]",238.5,-37.8119326,144.9636221,0,7.54,15.003994
ORDC10724,2018-06-04,13:04:13,Lunch,NS,"[('Fries', 1), ('Salad', 9), ('Chicken', 10), ('Steak', 9), ('Burger', 1)]",172.2,-37.8175397,144.9667006,0,8.369,13.7219278
ORDZ01105,2018-06-16,13:24:30,Lunch,NS,"[('Burger', 5), ('Fries', 9), ('Steak', 3), ('Chicken', 8)]",654.0,-37.8127925,145.0105819,1,10.636,17.8387111
ORDZ08513,2018-02-17,09:31:16,Lunch,NS,"[('Coffee', 6), ('Pancake', 3), ('Cereal', 9)]",306.75,-37.8274115,144.9872605,0,9.921,17.0899788
ORDA09213,2018-04-14,11:22:49,Breakfast,BK,"[('Eggs', 3), ('Cereal', 1), ('Coffee', 9)]",154.5,-37.8176863,144.9910956,0,5.574,12.6824988
ORDJ01359,2018-02-02,09:00:50,Breakfast,TP,"[('Eggs', 4), ('Coffee', 10)]",163.0,-37.8231807,144.9607279,0,7.659,10.4256535
ORDJ05632,2018-04-04,11:02:32,Breakfast,TP,"[('Cereal', 2), ('Eggs', 3)]",108.0,-37.8238502,144.9836936,0,8.754,11.7816101
ORDX08594,2018-11-14,18:28:43,Dinner,BK,"[('Shrimp', 4), ('Salmon', 8), ('Fish&Chips', 2), ('Pasta', 6)]",779.0,-37.8223955,144.9474232,0,9.302,16.3019987
ORDJ03840,2018-07-27,14:55:46,Lunch,TP,"[('Steak', 3), ('Fries', 5)]",679.25,-37.8046899,144.9878566,0,10.606,13.7233439
ORDA05239,2018-09-25,16:47:19,Dinner,BK,"[('Shrimp', 6), ('Fish&Chips', 9), ('Pasta', 5), ('Salmon', 7)]",1063.5,-37.8148227,144.9649463,1,7.628,14.4961784
ORDC02573,2018-09-13,16:27:02,Breakfast,NS,"[('Pasta', 4), ('Fish&Chips', 9), ('Salmon', 4)]",589.0,-37.8029898,144.9576234,0,7.621,13.6054891
ORDJ02242,2018-09-28,16:57:27,Dinner,TP,"[('Shrimp', 6), ('Salmon', 5)]",529.0,-37.8021222,144.9482339,0,10.117,14.0417197
ORDI01419,2018-03-01,09:51:32,Breakfast,NS,"[('Pancake', 8), ('Eggs', 4), ('Coffee', 3)]",304.5,-37.8234402,144.937746,0,10.746,15.6503217
ORDK07699,2018-09-23,16:47:19,Dinner,BK,"[('Shrimp', 7), ('Salmon', 4), ('Eggs', 9), ('Pasta', 4)]",967.0,-37.8150656,144.9616574,0,7.926,17.1741385
ORDA00548,2018-07-25,14:45:38,Lunch,BK,"[('Steak', 5), ('Burger', 4)]",349.0,-37.8092714,144.9553018,1,8.253,13.6894881
ORDA02930,2018-11-30,18:59:09,Dinner,BK,"[('Fish&Chips', 4), ('Salmon', 6), ('Shrimp', 7), ('Pasta', 2)]",819.0,-37.801178,145.0030763,0,9.975,12.2718855
ORDI02137,2018-03-29,10:52:23,Breakfast,NS,"[('Pancake', 9), ('Eggs', 5), ('Cereal', 6), ('Coffee', 2)]",469.25,-37.8117788,144.9957427,0,9.258,13.9863301
ORDJ03240,2018-03-17,10:21:58,Breakfast,TP,"[('Pancake', 1), ('Cereal', 9)]",213.25,-37.823242,144.9881207,0,12.062,13.4651463
ORDZ02082,2018-04-11,11:12:40,Breakfast,NS,"[('Eggs', 3), ('Pancake', 10), ('Cereal', 3), ('Coffee', 8)]",431.5,-37.8045358,144.9723325,1,6.874,12.1400572
ORDJ02766,2018-09-07,16:16:54,Dinner,BK,"[('Shrimp', 6), ('Fish&Chips', 10), ('Pasta', 8)]",894.0,-37.820542,144.976733,0,8.774,13.4518553
ORDI08249,2018-02-28,09:51:32,Breakfast,NS,"[('Eggs', 3), ('Pancake', 1)]",90.25,-37.8226509,144.9984341,0,10.298,15.5597362
ORDI07206,2018-07-24,14:45:38,Lunch,NS,"[('Burger', 7), ('Fries', 8), ('Salad', 9)]",467.8,-37.798913,145.0005299,0,9.112,14.790884
ORDA07824,2018-05-27,12:43:56,Lunch,BK,"[('Steak', 1), ('Burger', 4)]",169.0,37.8138716,144.9656131,0,7.728,15.8780957
ORDI07348,2018-01-19,08:30:25,Breakfast,NS,"[('Coffee', 4), ('Eggs', 9), ('Cereal', 2)]",270.0,-37.805573,144.9534896,0,6.947,13.4101273
ORDA03289,2018-11-26,18:59:09,Dinner,BK,"[('Salmon', 5), ('Pasta', 10), ('Fish&Chips', 6), ('Shrimp', 3)]",852.0,-37.8265498,144.962967,0,8.363,15.6890289
ORDX07592,2018-08-08,15:16:03,Lunch,BK,"[('Chicken', 8), ('Fries', 6), ('Steak', 10)]",369.0,-37.8113629,144.9535902,0,8.363,13.7736447
ORDJ08415,10-08-2018,15:16:03,Lunch,TP,"[('Salad', 3), ('Chicken', 8), ('Fries', 9), ('Burger', 4), ('Steak', 2)]",629.6,-37.8179136,144.9512529,0,9.016,12.5002697
ORDC04510,2018-06-17,13:24:30,Lunch,NS,"[('Salad', 6), ('Burger', 2), ('Steak', 4)]",385.0,-37.8122144,144.9281836,0,10.768,18.2105887
ORDJ00587,2018-10-08,17:17:44,Breakfast,TP,"[('Pasta', 8), ('Fish&Chips', 2)]",290.0,-37.8183822,144.9606004,0,7.758,12.2937166
ORDX10162,2018-05-27,12:43:56,Lunch,BK,"[('Fries', 6), ('Chicken', 3), ('Burger', 8)]",416.0,-37.8053228,144.9508074,0,8.527,17.2380458
ORDI08704,2018-11-25,18:49:00,Dinner,NS,"[('Shrimp', 7), ('Salmon', 3), ('Fish&Chips', 3), ('Pasta', 10)]",881.0,37.8019174,144.9773319,0,6.788,14.403846
ORDI03430,2018-12-30,20:00:00,Dinner,ns,"[('Fish&Chips', 8), ('Salmon', 6), ('Shrimp', 9), ('Pasta', 5)]",1149.5,-37.8064264,144.9610387,0,7.496,15.3627078
ORDC08290,11-05-2018,12:13:31,Lunch,NS,"[('Chicken', 3), ('Burger', 1), ('Steak', 3), ('Fries', 10), ('Salad', 9)]",536.8,-37.8054408,145.0013645,0,9.205,14.6441468
ORDA08560,2018-07-09,14:15:12,Lunch,BK,"[('Steak', 9), ('Salad', 1), ('Burger', 7)]",639.2,-37.8093554,144.9744788,1,6.5,12.2814496
ORDB02736,2018-06-02,13:04:13,Lunch,TP,"[('Salad', 9), ('Burger', 5), ('Chicken', 9), ('Steak', 1), ('Fries', 7)]",726.8,37.820769,145.0158931,0,12.892,17.0958474
ORDX03103,2018-21-11,18:38:52,Dinner,BK,"[('Shrimp', 8), ('Salmon', 9), ('Fish&Chips', 4), ('Pasta', 9)]",1188.5,-37.8133476,144.9357502,0,10.285,17.1710468
ORDZ08707,2018-08-26,15:46:28,Lunch,NS,"[('Burger', 4), ('Fries', 10), ('Steak', 7)]",559.0,-37.8030153,144.9930485,0,7.728,16.4826552
ORDZ04401,2018-02-19,09:31:16,Breakfast,NS,"[('Coffee', 2), ('Cereal', 2), ('Pancake', 3)]",129.75,-37.8086441,144.9628946,1,7.535,12.4061738
ORDZ00132,2018-08-19,15:36:20,Lunch,NS,"[('Steak', 5), ('Burger', 4), ('Chicken', 2), ('Fries', 10), ('Salad', 9)]",360.75,-37.8148335,144.9615509,0,8.254,15.9912243
ORDY04399,2018-11-06,18:18:35,Dinner,TP,"[('Fish&Chips', 8), ('Salmon', 7), ('Pasta', 10)]",842.0,-37.8142098,144.9629982,0,8.032,12.3824616
ORDJ06365,2018-05-06,12:03:22,Lunch,TP,"[('Steak', 1), ('Chicken', 6), ('Fries', 3), ('Salad', 4), ('Burger', 5)]",496.8,-37.8041347,144.9833648,0,8.802,14.4910424
ORDK09347,2018-06-30,13:54:55,Breakfast,BK,"[('Fries', 9), ('Chicken', 6), ('Burger', 5), ('Salad', 8), ('Steak', 8)]",952.6,-37.8190949,144.986234,0,6.166,14.9552361
ORDA06747,2018-12-25,19:49:51,Dinner,BK,"[('Fish&Chips', 6), ('Pasta', 5)]",347.5,-37.8220125,144.9694765,0,7.916,14.1290889
ORDJ01690,2018-04-15,11:22:49,Breakfast,BK,"[('Eggs', 9), ('Cereal', 7)]",345.0,-37.7891185,144.9380617,0,12.343,15.9343181
ORDY00205,2018-20-02,09:41:24,Breakfast,TP,"[('Eggs', 2), ('Pancake', 7)]",213.75,-37.82072,144.9559442,0,8.104,10.8452649
